Date,Portfolio_Value,Action
2020-06-17,139648.79318237305,HOLD
2020-06-18,147222.7956390381,HOLD
2020-06-19,157285.52795410156,HOLD
2020-06-22,165544.3669128418,HOLD
2020-06-23,176338.56536865234,HOLD
2020-06-24,171031.81106567383,HOLD
2020-06-25,175164.14489746094,HOLD
2020-06-26,169227.94494628906,HOLD
2020-06-29,166573.08792114258,HOLD
2020-06-30,165002.31552124023,HOLD
2020-07-01,172165.44876098633,HOLD
2020-07-02,172768.67431640625,HOLD
2020-07-03,170859.87335205078,HOLD
2020-07-06,181193.64044189453,HOLD
2020-07-07,195365.3826904297,HOLD
2020-07-08,186978.3122253418,HOLD
2020-07-09,194086.04553222656,HOLD
2020-07-10,193162.2412109375,HOLD
2020-07-13,188525.7516479492,HOLD
2020-07-14,185981.6763305664,HOLD
2020-07-15,183551.21536254883,HOLD
2020-07-16,186788.8883972168,HOLD
2020-07-17,192413.29803466794,HOLD
2020-07-20,200584.72457885742,HOLD
2020-07-21,191897.48489379883,HOLD
2020-07-22,189598.19702148438,HOLD
2020-07-23,192209.29336547852,HOLD
2020-07-24,189531.15783691406,HOLD
2020-07-27,184827.62908935544,HOLD
2020-07-28,188817.16873168945,HOLD
2020-07-29,191419.5492553711,HOLD
2020-07-30,187575.7272338867,HOLD
2020-07-31,189499.10903930664,HOLD
2020-08-03,185022.91793823242,HOLD
2020-08-04,188584.05685424805,HOLD
2020-08-05,190131.47811889648,HOLD
2020-08-06,194971.9905090332,HOLD
2020-08-07,201913.6148071289,HOLD
2020-08-10,200669.2317199707,HOLD
2020-08-11,201511.43417358398,HOLD
2020-08-12,199229.6142578125,HOLD
2020-08-13,199311.1979675293,HOLD
2020-08-14,194150.1431274414,HOLD
2020-08-17,197280.03051757812,HOLD
2020-08-18,199325.76065063477,HOLD
2020-08-19,198745.86807250977,HOLD
2020-08-20,197804.57763671875,HOLD
2020-08-21,197542.28591918945,HOLD
2020-08-24,203530.98052978516,HOLD
2020-08-25,212323.13690185544,HOLD
2020-08-26,212477.57034301758,HOLD
2020-08-27,211716.96975708008,HOLD
2020-08-28,213949.2547607422,HOLD
2020-08-31,203283.2696533203,HOLD
2020-09-01,212378.50051879883,HOLD
2020-09-02,213823.92852783203,HOLD
2020-09-03,210970.93185424805,HOLD
2020-09-04,209636.23107910156,HOLD
2020-09-07,204294.52270507812,HOLD
2020-09-08,203994.33532714844,HOLD
2020-09-09,199497.7165222168,HOLD
2020-09-10,203918.58032226562,HOLD
2020-09-11,206582.1531677246,HOLD
2020-09-14,200538.09494018555,HOLD
2020-09-15,204775.34545898438,HOLD
2020-09-16,205247.43423461914,HOLD
2020-09-17,202359.46533203125,HOLD
2020-09-18,202525.5924987793,HOLD
2020-09-21,194094.81582641602,HOLD
2020-09-22,192512.3678588867,HOLD
2020-09-23,189064.89776611328,HOLD
2020-09-24,176536.72317504883,HOLD
2020-09-25,182950.87692260742,HOLD
2020-09-28,194386.23291015625,HOLD
2020-09-29,192031.56326293945,HOLD
2020-09-30,191090.25466918945,HOLD
2020-10-01,200660.4977416992,HOLD
2020-10-05,197169.28512573242,HOLD
2020-10-06,202496.44897460938,HOLD
2020-10-07,194153.0665588379,HOLD
2020-10-08,193879.1537475586,HOLD
2020-10-09,193380.80856323242,HOLD
2020-10-12,193922.85995483398,HOLD
2020-10-13,190740.56869506836,HOLD
2020-10-14,196536.91604614258,HOLD
2020-10-15,187368.83544921875,HOLD
2020-10-16,188336.3459777832,HOLD
2020-10-19,190425.8367919922,HOLD
2020-10-20,190131.47811889648,HOLD
2020-10-21,188423.77655029294,HOLD
2020-10-22,193179.72732543945,HOLD
2020-10-23,193322.53967285156,HOLD
2020-10-26,191981.9920349121,HOLD
2020-10-27,201269.5883178711,HOLD
2020-10-28,196464.0299987793,HOLD
2020-10-29,197003.15795898438,HOLD
2020-10-30,192862.10830688477,HOLD
2020-11-02,199319.98641967773,HOLD
2020-11-03,203458.11264038086,HOLD
2020-11-04,207575.86563110352,HOLD
2020-11-05,217801.82891845706,HOLD
2020-11-06,220357.5979614258,HOLD
2020-11-09,225268.00033569336,HOLD
2020-11-10,245291.47171020508,HOLD
2020-11-11,248803.0938720703,HOLD
2020-11-12,250522.4528503418,HOLD
2020-11-13,255054.06204223633,HOLD
2020-11-14,254981.19415283206,HOLD
2020-11-17,261578.96118164062,HOLD
2020-11-18,271239.54010009766,HOLD
2020-11-19,264408.6248779297,HOLD
2020-11-20,274858.94790649414,HOLD
