Date,Portfolio_Value,Action
2018-10-09,110893.21463012697,HOLD
2018-10-10,113821.11645507814,HOLD
2018-10-11,111602.69866943361,HOLD
2018-10-12,116758.99914550784,HOLD
2018-10-15,117088.77368164064,HOLD
2018-10-16,117618.39532470705,HOLD
2018-10-17,117643.37429809572,HOLD
2018-10-19,119936.72134399417,HOLD
2018-10-22,116444.23037719727,HOLD
2018-10-23,117488.49853515628,HOLD
2018-10-24,117753.30169677736,HOLD
2018-10-25,118622.6864013672,HOLD
2018-10-26,115904.61254882814,HOLD
2018-10-29,113856.09161376955,HOLD
2018-10-30,112427.1043701172,HOLD
2018-10-31,111962.4464416504,HOLD
2018-11-01,111003.12670898436,HOLD
2018-11-02,113366.43939208986,HOLD
2018-11-05,112991.701171875,HOLD
2018-11-06,112577.00119018555,HOLD
2018-11-07,113476.35913085936,HOLD
2018-11-09,113601.26931762697,HOLD
2018-11-12,115414.97564697267,HOLD
2018-11-13,116634.09661865236,HOLD
2018-11-14,113036.66485595705,HOLD
2018-11-15,116269.36990356447,HOLD
2018-11-16,116903.91702270509,HOLD
2018-11-19,117568.42971801759,HOLD
2018-11-20,117038.80041503905,HOLD
2018-11-21,117713.31695556642,HOLD
2018-11-22,117103.76412963869,HOLD
2018-11-26,117098.76220703128,HOLD
2018-11-27,117398.55584716798,HOLD
2018-11-28,116069.49981689455,HOLD
2018-11-29,121335.7200317383,HOLD
2018-11-30,123434.21423339845,HOLD
2018-12-03,122649.78561401369,HOLD
2018-12-04,122569.84677124025,HOLD
2018-12-05,121190.83279418947,HOLD
2018-12-06,118068.0628051758,HOLD
2018-12-07,128000.9542541504,HOLD
2018-12-10,119876.77487182619,HOLD
2018-12-11,121910.32067871095,HOLD
2018-12-12,123754.00024414064,HOLD
2018-12-13,126477.0530395508,HOLD
2018-12-14,125632.6549682617,HOLD
2018-12-17,122285.05123901369,HOLD
2018-12-18,123749.00598144534,HOLD
2018-12-19,122604.82958984378,HOLD
2018-12-20,123669.05947875977,HOLD
2018-12-21,122759.71301269534,HOLD
2018-12-24,123888.90661621095,HOLD
2018-12-26,124853.20529174805,HOLD
2018-12-27,124063.78240966798,HOLD
2018-12-28,124173.7021484375,HOLD
2018-12-31,125687.60717773436,HOLD
2019-01-01,125083.04095458986,HOLD
2019-01-02,124098.74224853517,HOLD
2019-01-03,123564.13400268555,HOLD
2019-01-04,124833.22824096684,HOLD
2019-01-07,124698.3218688965,HOLD
2019-01-08,122929.59454345705,HOLD
2019-01-09,123863.91232299805,HOLD
2019-01-10,121995.2537841797,HOLD
2019-01-11,122359.99581909184,HOLD
2019-01-14,121215.81176757814,HOLD
2019-01-15,121380.69903564455,HOLD
2019-01-16,120316.46148681642,HOLD
2019-01-17,122035.23852539064,HOLD
2019-01-18,124058.77282714845,HOLD
2019-01-21,126796.80841064455,HOLD
2019-01-22,129210.09436035158,HOLD
2019-01-23,127686.18548583986,HOLD
2019-01-24,126811.8065185547,HOLD
2019-01-25,126651.92883300784,HOLD
2019-01-28,126082.3377685547,HOLD
2019-01-29,125177.97024536134,HOLD
2019-01-30,122260.0646057129,HOLD
2019-01-31,125612.67025756837,HOLD
2019-02-01,125607.66833496095,HOLD
2019-02-04,127256.49505615236,HOLD
2019-02-05,127950.99630737305,HOLD
2019-02-06,127985.96380615236,HOLD
2019-02-07,128490.6141357422,HOLD
2019-02-08,129974.5535888672,HOLD
2019-02-11,130189.3834838867,HOLD
2019-02-12,129899.59368896486,HOLD
2019-02-14,128715.43255615236,HOLD
2019-02-15,128400.67910766604,HOLD
2019-02-18,127741.14535522462,HOLD
2019-02-19,128080.89309692384,HOLD
2019-02-20,129010.24725341798,HOLD
2019-02-21,128950.27014160158,HOLD
