Date,Cash,Shares,Price,Portfolio_Value,Signal,Action
2020-08-13,106044.08,0,355.97,106044.08,-1.0,HOLD
2020-08-14,106044.08,0,349.54,106044.08,-1.0,HOLD
2020-08-17,106044.08,0,348.38,106044.08,-1.0,HOLD
2020-08-18,106044.08,0,357.42,106044.08,-1.0,HOLD
2020-08-19,106044.08,0,362.16,106044.08,-1.0,HOLD
2020-08-20,106044.08,0,355.68,106044.08,-1.0,HOLD
2020-08-21,106044.08,0,358.97,106044.08,-1.0,HOLD
2020-08-24,106044.08,0,367.87,106044.08,-1.0,HOLD
2020-08-25,106044.08,0,373.67,106044.08,-1.0,HOLD
2020-08-26,106044.08,0,376.57,106044.08,-1.0,HOLD
2020-08-27,106044.08,0,379.33,106044.08,-1.0,HOLD
2020-08-28,106044.08,0,396.26,106044.08,-1.0,HOLD
2020-08-31,106044.08,0,381.65,106044.08,-1.0,HOLD
2020-09-01,106044.08,0,378.12,106044.08,-1.0,HOLD
2020-09-02,106044.08,0,379.52,106044.08,-1.0,HOLD
2020-09-03,106044.08,0,370.19,106044.08,-1.0,HOLD
2020-09-04,106044.08,0,360.33,106044.08,-1.0,HOLD
2020-09-07,106044.08,0,361.15,106044.08,-1.0,HOLD
2020-09-08,106044.08,0,363.37,106044.08,-1.0,HOLD
2020-09-09,106044.08,0,355.54,106044.08,-1.0,HOLD
2020-09-10,106044.08,0,358.54,106044.08,-1.0,HOLD
2020-09-11,106044.08,0,358.34,106044.08,-1.0,HOLD
2020-09-14,106044.08,0,351.77,106044.08,-1.0,HOLD
2020-09-15,106044.08,0,359.36,106044.08,-1.0,HOLD
2020-09-16,106044.08,0,362.41,106044.08,-1.0,HOLD
2020-09-17,106044.08,0,356.89,106044.08,-1.0,HOLD
2020-09-18,106044.08,0,357.42,106044.08,-1.0,HOLD
2020-09-21,106044.08,0,339.19,106044.08,-1.0,HOLD
2020-09-22,106044.08,0,342.77,106044.08,-1.0,HOLD
2020-09-23,106044.08,0,340.3,106044.08,-1.0,HOLD
2020-09-24,106044.08,0,324.68,106044.08,-1.0,HOLD
2020-09-25,106044.08,0,337.21,106044.08,-1.0,HOLD
2020-09-28,106044.08,0,351.09,106044.08,-1.0,HOLD
2020-09-29,106044.08,0,345.33,106044.08,-1.0,HOLD
2020-09-30,106044.08,0,343.11,106044.08,-1.0,HOLD
2020-10-01,106044.08,0,357.09,106044.08,-1.0,HOLD
