Date,Portfolio_Value,Action
2020-10-19,235689.794921875,HOLD
2020-10-20,238114.49218749997,HOLD
2020-10-21,240382.5537109375,HOLD
2020-10-22,236348.18359375003,HOLD
2020-10-23,237499.7119140625,HOLD
2020-10-26,235376.3330078125,HOLD
2020-10-27,230812.7587890625,HOLD
2020-10-28,227791.5185546875,HOLD
2020-10-29,227432.3095703125,HOLD
2020-10-30,224421.5869140625,HOLD
2020-11-02,226893.583984375,HOLD
2020-11-03,224833.6181640625,HOLD
2020-11-04,231467.705078125,HOLD
2020-11-05,233591.0400390625,HOLD
2020-11-06,235439.7314453125,HOLD
2020-11-09,240468.115234375,HOLD
2020-11-10,230855.0341796875,HOLD
2020-11-11,237499.7119140625,HOLD
2020-11-12,236496.1181640625,HOLD
2020-11-13,237858.8330078125,HOLD
2020-11-14,239813.1396484375,HOLD
2020-11-17,237753.20312499997,HOLD
2020-11-18,234974.92187499997,HOLD
2020-11-19,232059.3115234375,HOLD
2020-11-20,233453.6962890625,HOLD
2020-11-23,241165.29296875003,HOLD
2020-11-24,241207.5830078125,HOLD
2020-11-25,236052.431640625,HOLD
2020-11-26,235534.7412109375,HOLD
2020-11-27,232745.9423828125,HOLD
2020-12-01,240742.77343749997,HOLD
2020-12-02,241387.1728515625,HOLD
2020-12-03,238334.21874999997,HOLD
2020-12-04,240066.7041015625,HOLD
2020-12-07,241936.44531249997,HOLD
2020-12-08,244017.607421875,HOLD
2020-12-09,248633.9453125,HOLD
2020-12-10,247059.94140625,HOLD
2020-12-11,246098.6083984375,HOLD
2020-12-14,246383.857421875,HOLD
2020-12-15,244281.6748046875,HOLD
2020-12-16,246626.7578125,HOLD
2020-12-17,245253.5107421875,HOLD
2020-12-18,251718.583984375,HOLD
2020-12-21,249077.646484375,HOLD
2020-12-22,258204.853515625,HOLD
2020-12-23,265081.884765625,HOLD
2020-12-24,261490.205078125,HOLD
2020-12-28,262388.095703125,HOLD
2020-12-29,264500.869140625,HOLD
2020-12-30,263761.357421875,HOLD
2020-12-31,265662.87109375,HOLD
2021-01-01,266645.283203125,HOLD
2021-01-04,272518.80859375,HOLD
2021-01-05,273691.416015625,HOLD
2021-01-06,271219.4921875,HOLD
2021-01-07,267004.4921875,HOLD
2021-01-08,277557.75390625,HOLD
2021-01-11,291100.5859375,HOLD
2021-01-12,290160.44921875,HOLD
2021-01-13,293414.04296875,HOLD
2021-01-14,289896.337890625,HOLD
2021-01-15,284498.154296875,HOLD
2021-01-18,277547.177734375,HOLD
2021-01-19,278519.072265625,HOLD
2021-01-20,283336.15234375,HOLD
2021-01-21,283388.974609375,HOLD
2021-01-22,283631.93359375,HOLD
2021-01-25,280304.365234375,HOLD
2021-01-27,275212.568359375,HOLD
2021-01-28,269972.91015625,HOLD
2021-01-29,262124.013671875,HOLD
2021-02-01,266740.380859375,HOLD
2021-02-02,268927.0703125,HOLD
2021-02-03,271758.232421875,HOLD
2021-02-04,270638.388671875,HOLD
2021-02-05,269106.71875,HOLD
2021-02-08,275751.337890625,HOLD
2021-02-09,276173.916015625,HOLD
2021-02-10,274261.85546875,HOLD
2021-02-11,273448.427734375,HOLD
2021-02-12,277071.8359375,HOLD
2021-02-15,277040.13671875,HOLD
2021-02-16,272973.056640625,HOLD
2021-02-17,271050.419921875,HOLD
2021-02-18,273406.181640625,HOLD
2021-02-19,273163.22265625,HOLD
2021-02-22,267648.876953125,HOLD
2021-02-23,267891.865234375,HOLD
2021-02-24,269571.513671875,HOLD
2021-02-25,269624.3359375,HOLD
2021-02-26,265134.70703125,HOLD
2021-03-01,268029.208984375,HOLD
2021-03-02,275952.080078125,HOLD
2021-03-03,284202.431640625,HOLD
2021-03-04,281413.544921875,HOLD
2021-03-05,278529.6484375,HOLD
2021-03-08,282554.482421875,HOLD
2021-03-09,284625.009765625,HOLD
2021-03-10,289399.814453125,HOLD
2021-03-12,290815.380859375,HOLD
2021-03-15,290551.240234375,HOLD
2021-03-16,292748.564453125,HOLD
2021-03-17,293382.40234375,HOLD
2021-03-18,282839.658203125,HOLD
2021-03-19,284392.568359375,HOLD
2021-03-22,289959.736328125,HOLD
2021-03-23,290118.173828125,HOLD
2021-03-24,286357.451171875,HOLD
2021-03-25,282142.48046875,HOLD
2021-03-26,282649.521484375,HOLD
2021-03-30,293023.22265625,HOLD
2021-03-31,289378.69140625,HOLD
2021-04-01,293002.0703125,HOLD
2021-04-05,298220.576171875,HOLD
2021-04-06,298463.59375,HOLD
2021-04-07,302509.55078125,HOLD
2021-04-08,304548.37890625,HOLD
2021-04-09,304801.9140625,HOLD
2021-04-12,301569.384765625,HOLD
