Date,Cash,Shares,Price,Portfolio_Value,Signal,Action
2023-11-28,116658.95,0,347.67,116658.95,0.0,HOLD
2023-11-29,116658.95,0,349.9,116658.95,0.0,HOLD
2023-11-30,116658.95,0,350.3,116658.95,0.0,HOLD
2023-12-01,116658.95,0,349.31,116658.95,0.0,HOLD
2023-12-04,116658.95,0,362.89,116658.95,0.0,HOLD
2023-12-05,5937.76,303,364.87,116493.06,1.0,BUY
2023-12-06,5937.76,303,363.46,116066.78,1.0,HOLD
2023-12-07,5937.76,303,364.55,116396.31,1.0,HOLD
2023-12-08,5937.76,303,366.86,117097.7,0.0,HOLD
2023-12-11,5937.76,303,367.98,117436.3,0.0,HOLD
2023-12-12,5937.76,303,364.05,116245.15,0.0,HOLD
2023-12-13,5937.76,303,364.42,116357.01,0.0,HOLD
2023-12-14,5937.76,303,369.94,118028.85,0.0,HOLD
2023-12-15,5937.76,303,369.29,117832.33,0.0,HOLD
2023-12-18,5937.76,303,368.56,117611.65,0.0,HOLD
2023-12-19,5937.76,303,368.48,117587.46,0.0,HOLD
2023-12-20,5937.76,303,364.48,116375.15,0.0,HOLD
2023-12-21,5937.76,303,369.71,117959.31,0.0,HOLD
2023-12-22,5937.76,303,371.26,118430.93,0.0,HOLD
2023-12-26,5937.76,303,376.52,120024.15,0.0,HOLD
2023-12-27,5937.76,303,379.62,120961.35,0.0,HOLD
2023-12-28,5937.76,303,383.41,122110.15,0.0,HOLD
2023-12-29,5937.76,303,380.76,121309.01,1.0,HOLD
2024-01-01,5937.76,303,380.97,121372.5,0.0,HOLD
2024-01-02,5937.76,303,372.17,118706.04,0.0,HOLD
2024-01-03,5937.76,303,372.34,118757.43,0.0,HOLD
2024-01-04,5937.76,303,371.88,118618.37,0.0,HOLD
2024-01-05,5937.76,303,368.69,117650.94,0.0,HOLD
2024-01-08,5937.76,303,364.4,116350.97,0.0,HOLD
2024-01-09,5937.76,303,364.51,116384.22,0.0,HOLD
2024-01-10,5937.76,303,363.34,116030.51,0.0,HOLD
2024-01-11,5937.76,303,363.75,116154.47,0.0,HOLD
2024-01-12,5937.76,303,365.83,116783.28,0.0,HOLD
2024-01-15,5937.76,303,369.47,117886.75,0.0,HOLD
2024-01-16,5937.76,303,368.77,117675.14,0.0,HOLD
2024-01-17,5937.76,303,355.13,113542.41,0.0,HOLD
2024-01-18,113236.17,0,354.65,113236.17,-1.0,SELL
2024-01-19,113236.17,0,352.07,113236.17,0.0,HOLD
2024-01-23,113236.17,0,356.1,113236.17,0.0,HOLD
2024-01-24,113236.17,0,356.92,113236.17,0.0,HOLD
2024-01-25,113236.17,0,352.89,113236.17,0.0,HOLD
2024-01-29,113236.17,0,363.76,113236.17,0.0,HOLD
2024-01-30,113236.17,0,363.9,113236.17,0.0,HOLD
2024-01-31,113236.17,0,364.23,113236.17,0.0,HOLD
2024-02-01,113236.17,0,363.73,113236.17,0.0,HOLD
2024-02-02,113236.17,0,363.77,113236.17,0.0,HOLD
2024-02-05,113236.17,0,360.86,113236.17,0.0,HOLD
2024-02-06,113236.17,0,356.6,113236.17,0.0,HOLD
2024-02-07,113236.17,0,357.72,113236.17,0.0,HOLD
2024-02-08,113236.17,0,345.16,113236.17,0.0,HOLD
2024-02-09,113236.17,0,347.71,113236.17,-1.0,HOLD
2024-02-12,113236.17,0,341.14,113236.17,0.0,HOLD
2024-02-13,113236.17,0,346.65,113236.17,-1.0,HOLD
2024-02-14,113236.17,0,349.0,113236.17,0.0,HOLD
2024-02-15,113236.17,0,347.07,113236.17,0.0,HOLD
2024-02-16,113236.17,0,346.27,113236.17,0.0,HOLD
2024-02-19,113236.17,0,345.5,113236.17,0.0,HOLD
2024-02-20,113236.17,0,351.71,113236.17,0.0,HOLD
2024-02-21,113236.17,0,348.44,113236.17,0.0,HOLD
2024-02-22,113236.17,0,344.18,113236.17,0.0,HOLD
2024-02-23,113236.17,0,344.03,113236.17,0.0,HOLD
2024-02-26,113236.17,0,340.49,113236.17,0.0,HOLD
2024-02-27,113236.17,0,340.58,113236.17,0.0,HOLD
2024-02-28,113236.17,0,335.96,113236.17,0.0,HOLD
2024-02-29,113236.17,0,337.13,113236.17,0.0,HOLD
2024-03-01,113236.17,0,344.76,113236.17,0.0,HOLD
2024-03-04,113236.17,0,344.66,113236.17,0.0,HOLD
2024-03-05,113236.17,0,342.37,113236.17,0.0,HOLD
2024-03-06,113236.17,0,351.16,113236.17,0.0,HOLD
2024-03-07,113236.17,0,348.83,113236.17,0.0,HOLD
2024-03-11,113236.17,0,345.15,113236.17,0.0,HOLD
